[-80.557426, 19.395538]
[-80.528275, 19.395538]
[-80.49913, 19.395538]
[-80.469978, 19.395538]
[-80.440826, 19.395538]
[-80.411674, 19.395538]
[-80.38253, 19.395538]
[-80.353378, 19.395538]
[-80.324226, 19.395538]
[-80.295074, 19.395538]
[-80.265923, 19.395538]
[-80.236778, 19.395538]
[-80.207626, 19.395538]
[-80.178474, 19.395538]
[-80.149323, 19.395538]
[-80.120171, 19.395538]
[-80.091026, 19.395538]
[-80.061874, 19.395538]
[-80.032722, 19.395538]
[-80.003571, 19.395538]
[-79.974419, 19.395538]
[-79.945274, 19.395538]
[-79.916122, 19.395538]
[-79.886971, 19.395538]
[-79.857819, 19.395538]
[-79.828667, 19.395538]
[-79.799522, 19.395538]
[-79.77037, 19.395538]
[-79.741219, 19.395538]
[-79.712067, 19.395538]
[-79.682915, 19.395538]
[-79.65377, 19.395538]
[-79.624619, 19.395538]
[-79.595467, 19.395538]
[-79.566315, 19.395538]
[-79.537163, 19.395538]
[-79.508018, 19.395538]
[-79.478867, 19.395538]
[-79.449715, 19.395538]
[-79.420563, 19.395538]
[-79.391411, 19.395538]
[-79.362267, 19.395538]
[-79.333115, 19.395538]
[-79.303963, 19.395538]
[-79.274811, 19.395538]
[-79.245659, 19.395538]
[-79.216515, 19.395538]
[-79.187363, 19.395538]
[-79.158211, 19.395538]
[-79.129059, 19.395538]
[-79.099907, 19.395538]
[-79.070763, 19.395538]
[-79.041611, 19.395538]
[-79.012459, 19.395538]
[-78.983307, 19.395538]
[-78.954163, 19.395538]
[-78.925011, 19.395538]
[-78.895859, 19.395538]
[-78.866707, 19.395538]
[-78.837555, 19.395538]
[-78.808411, 19.395538]
[-78.779259, 19.395538]
[-78.750107, 19.395538]
[-78.720955, 19.395538]
[-78.691803, 19.395538]
[-78.662659, 19.395538]
[-78.633507, 19.395538]
[-78.604355, 19.395538]
[-78.575203, 19.395538]
[-78.546051, 19.395538]
[-78.516907, 19.395538]
[-78.487755, 19.395538]
[-78.458603, 19.395538]
[-78.429451, 19.395538]
[-78.400299, 19.395538]
[-78.371155, 19.395538]
[-78.342003, 19.395538]
[-78.312851, 19.395538]
[-78.283699, 19.395538]
[-78.254547, 19.395538]
[-78.225403, 19.395538]
[-78.196251, 19.395538]
[-78.167099, 19.395538]
[-78.137947, 19.395538]
[-78.108795, 19.395538]
[-78.079651, 19.395538]
[-78.050499, 19.395538]
[-78.021347, 19.395538]
[-77.992195, 19.395538]
[-77.963043, 19.395538]
[-77.933899, 19.395538]
[-77.904747, 19.395538]
[-77.875595, 19.395538]
[-77.846443, 19.395538]
[-77.817291, 19.395538]
[-77.788147, 19.395538]
[-77.758995, 19.395538]
[-77.729843, 19.395538]
[-77.700691, 19.395538]
[-77.671539, 19.395538]
[-77.642395, 19.395538]
[-77.613243, 19.395538]
[-77.584091, 19.395538]
[-77.554939, 19.395538]
[-77.525795, 19.395538]
[-77.496643, 19.395538]
[-77.467491, 19.395538]
[-77.438339, 19.395538]
[-77.409187, 19.395538]
[-77.380043, 19.395538]
[-77.350891, 19.395538]
[-77.321739, 19.395538]
[-77.292587, 19.395538]
[-77.263435, 19.395538]
[-77.234291, 19.395538]
[-77.205139, 19.395538]
[-77.175987, 19.395538]
[-77.146835, 19.395538]
[-77.117683, 19.395538]
[-77.088539, 19.395538]
[-77.059387, 19.395538]
[-77.030235, 19.395538]
[-77.001083, 19.395538]
[-76.971931, 19.395538]
[-76.942787, 19.395538]
[-76.913635, 19.395538]
[-76.884483, 19.395538]
[-76.855331, 19.395538]
[-76.82618, 19.395538]
[-76.797035, 19.395538]
[-76.767883, 19.395538]
[-76.738731, 19.395538]
[-76.709579, 19.395538]
[-76.680428, 19.395538]
[-76.651283, 19.395538]
[-76.622131, 19.395538]
[-76.592979, 19.395538]
[-76.563828, 19.395538]
[-76.534676, 19.395538]
[-76.505531, 19.395538]
[-76.476379, 19.395538]
[-76.447227, 19.395538]
[-76.418076, 19.395538]
[-76.388924, 19.395538]
[-76.359779, 19.395538]
[-76.330627, 19.395538]
[-76.301476, 19.395538]
[-76.272324, 19.395538]
[-76.243179, 19.395538]
[-76.214027, 19.395538]
[-76.184875, 19.395538]
[-76.155724, 19.395538]
[-76.126572, 19.395538]
[-76.097427, 19.395538]
[-76.068275, 19.395538]
[-76.039124, 19.395538]
[-76.009972, 19.395538]
[-75.98082, 19.395538]
[-75.951675, 19.395538]
[-75.922523, 19.395538]
[-75.893372, 19.395538]
[-75.86422, 19.395538]
[-75.835068, 19.395538]
[-75.805923, 19.395538]
[-75.776772, 19.395538]
[-75.74762, 19.395538]
[-75.718468, 19.395538]
[-75.689316, 19.395538]
[-75.660172, 19.395538]
[-75.63102, 19.395538]
[-75.601868, 19.395538]
[-75.572716, 19.395538]
[-75.543564, 19.395538]
[-75.51442, 19.395538]
[-75.485268, 19.395538]
[-75.456116, 19.395538]
[-75.426964, 19.395538]
[-75.397812, 19.395538]
[-75.368668, 19.395538]
[-75.339516, 19.395538]
[-75.310364, 19.395538]
[-75.281212, 19.395538]
[-75.25206, 19.395538]
[-75.222916, 19.395538]
[-75.193764, 19.395538]
[-75.164612, 19.395538]
[-75.13546, 19.395538]
[-75.106308, 19.395538]
[-75.077164, 19.395538]
[-75.048012, 19.395538]
[-75.01886, 19.395538]
[-74.989708, 19.395538]
[-74.960556, 19.395538]
[-74.931412, 19.395538]
[-74.90226, 19.395538]
[-74.873108, 19.395538]
[-74.843956, 19.395538]
[-74.814804, 19.395538]
[-74.78566, 19.395538]
[-74.756508, 19.395538]
[-74.727356, 19.395538]
[-74.698204, 19.395538]
[-74.66906, 19.395538]
[-74.639908, 19.395538]
[-74.610756, 19.395538]
[-74.581604, 19.395538]
[-74.552452, 19.395538]
[-74.523308, 19.395538]
[-74.494156, 19.395538]
[-74.465004, 19.395538]
[-74.435852, 19.395538]
[-74.4067, 19.395538]
[-74.377556, 19.395538]
[-74.348404, 19.395538]
[-74.319252, 19.395538]
[-74.2901, 19.395538]
[-74.260948, 19.395538]
[-74.231804, 19.395538]
[-74.202652, 19.395538]
[-74.1735, 19.395538]
[-74.144348, 19.395538]
[-74.115196, 19.395538]
[-74.086052, 19.395538]
[-74.0569, 19.395538]
[-74.027748, 19.395538]
[-73.998596, 19.395538]
[-73.969444, 19.395538]
[-73.9403, 19.395538]
[-73.911148, 19.395538]
[-73.881996, 19.395538]
[-73.852844, 19.395538]
[-73.823692, 19.395538]
[-73.794548, 19.395538]
[-73.765396, 19.395538]
[-85.717041, 19.423042]
[-85.687889, 19.423042]
[-85.658745, 19.423042]
[-85.629593, 19.423042]
[-85.600441, 19.423042]
[-85.571289, 19.423042]
[-85.542137, 19.423042]
[-85.512993, 19.423042]
[-85.483841, 19.423042]
[-85.454689, 19.423042]
[-85.425537, 19.423042]
[-85.396385, 19.423042]
[-85.367241, 19.423042]
[-85.338089, 19.423042]
[-85.308937, 19.423042]
[-85.279785, 19.423042]
[-85.250633, 19.423042]
[-85.221489, 19.423042]
[-85.192337, 19.423042]
[-85.163185, 19.423042]
[-85.134033, 19.423042]
[-85.104881, 19.423042]
[-85.075737, 19.423042]
[-85.046585, 19.423042]
[-85.017433, 19.423042]
[-84.988281, 19.423042]
[-84.959129, 19.423042]
[-84.929985, 19.423042]
[-84.900833, 19.423042]
[-84.871681, 19.423042]
[-84.842529, 19.423042]
[-84.813377, 19.423042]
[-84.784233, 19.423042]
[-84.755081, 19.423042]
[-84.725929, 19.423042]
[-84.696777, 19.423042]
[-84.667633, 19.423042]
[-84.638481, 19.423042]
[-84.609329, 19.423042]
[-84.580177, 19.423042]
[-84.551025, 19.423042]
[-84.521881, 19.423042]
[-84.492729, 19.423042]
[-84.463577, 19.423042]
[-84.434425, 19.423042]
[-84.405273, 19.423042]
[-84.376129, 19.423042]
[-84.346977, 19.423042]
[-84.317825, 19.423042]
[-84.288673, 19.423042]
[-84.259521, 19.423042]
[-84.230377, 19.423042]
[-84.201225, 19.423042]
[-84.172073, 19.423042]
[-84.142921, 19.423042]
[-84.11377, 19.423042]
[-84.084625, 19.423042]
[-84.055473, 19.423042]
[-84.026321, 19.423042]
[-83.997169, 19.423042]
[-83.968018, 19.423042]
[-83.938873, 19.423042]
[-83.909721, 19.423042]
[-83.880569, 19.423042]
[-83.851418, 19.423042]
[-83.822266, 19.423042]
[-83.793121, 19.423042]
[-83.763969, 19.423042]
[-83.734818, 19.423042]
[-83.705666, 19.423042]
[-83.676514, 19.423042]
[-83.647369, 19.423042]
[-83.618217, 19.423042]
[-83.589066, 19.423042]
[-83.559914, 19.423042]
[-83.530762, 19.423042]
[-83.501617, 19.423042]
[-83.472466, 19.423042]
[-83.443314, 19.423042]
[-83.414162, 19.423042]
[-83.38501, 19.423042]
[-83.355865, 19.423042]
[-83.326714, 19.423042]
[-83.297562, 19.423042]
[-83.26841, 19.423042]
[-83.239258, 19.423042]
[-83.210114, 19.423042]
[-83.180962, 19.423042]
[-83.15181, 19.423042]
[-83.122658, 19.423042]
[-83.093513, 19.423042]
[-83.064362, 19.423042]
[-83.03521, 19.423042]
[-83.006058, 19.423042]
[-82.976906, 19.423042]
[-82.947762, 19.423042]
[-82.91861, 19.423042]
[-82.889458, 19.423042]
[-82.860306, 19.423042]
[-82.831154, 19.423042]
[-82.80201, 19.423042]
[-82.772858, 19.423042]
[-82.743706, 19.423042]
[-82.714554, 19.423042]
[-82.685402, 19.423042]
[-82.656258, 19.423042]
[-82.627106, 19.423042]
[-82.597954, 19.423042]
[-82.568802, 19.423042]
[-82.53965, 19.423042]
[-82.510506, 19.423042]
[-82.481354, 19.423042]
[-82.452202, 19.423042]
[-82.42305, 19.423042]
[-82.393898, 19.423042]
[-82.364754, 19.423042]
[-82.335602, 19.423042]
[-82.30645, 19.423042]
[-82.277298, 19.423042]
[-82.248146, 19.423042]
[-82.219002, 19.423042]
[-82.18985, 19.423042]
[-82.160698, 19.423042]
[-82.131546, 19.423042]
[-82.102394, 19.423042]
[-82.07325, 19.423042]
[-82.044098, 19.423042]
[-82.014946, 19.423042]
[-81.985794, 19.423042]
[-81.956642, 19.423042]
[-81.927498, 19.423042]
[-81.898346, 19.423042]
[-81.869194, 19.423042]
[-81.840042, 19.423042]
[-81.810898, 19.423042]
[-81.781746, 19.423042]
[-81.752594, 19.423042]
[-81.723442, 19.423042]
[-81.69429, 19.423042]
[-81.665146, 19.423042]
[-81.635994, 19.423042]
[-81.606842, 19.423042]
[-81.57769, 19.423042]
[-81.548538, 19.423042]
[-81.519394, 19.423042]
[-81.490242, 19.423042]
[-81.46109, 19.423042]
[-81.431938, 19.423042]
[-81.402786, 19.423042]
[-81.373642, 19.423042]
[-81.34449, 19.423042]
[-81.315338, 19.423042]
[-81.286186, 19.423042]
[-81.257034, 19.423042]
[-81.22789, 19.423042]
[-81.198738, 19.423042]
[-81.169586, 19.423042]
[-81.140434, 19.423042]
[-81.111282, 19.423042]
[-81.082138, 19.423042]
[-81.052986, 19.423042]
[-81.023834, 19.423042]
[-80.994682, 19.423042]
[-80.96553, 19.423042]
[-80.936386, 19.423042]
[-80.907234, 19.423042]
[-80.878082, 19.423042]
[-80.84893, 19.423042]
[-80.819778, 19.423042]
[-80.790634, 19.423042]
[-80.761482, 19.423042]
[-80.73233, 19.423042]
[-80.703178, 19.423042]
[-80.674026, 19.423042]
[-80.644882, 19.423042]
[-80.61573, 19.423042]
[-80.586578, 19.423042]
[-80.557426, 19.423042]
[-80.528275, 19.423042]
[-80.49913, 19.423042]
[-80.469978, 19.423042]
[-80.440826, 19.423042]
[-80.411674, 19.423042]
[-80.38253, 19.423042]
[-80.353378, 19.423042]
[-80.324226, 19.423042]
[-80.295074, 19.423042]
[-80.265923, 19.423042]
[-80.236778, 19.423042]
[-80.207626, 19.423042]
[-80.178474, 19.423042]
[-80.149323, 19.423042]
[-80.120171, 19.423042]
[-80.091026, 19.423042]
[-80.061874, 19.423042]
[-80.032722, 19.423042]
[-80.003571, 19.423042]
[-79.974419, 19.423042]
[-79.945274, 19.423042]
[-79.916122, 19.423042]
[-79.886971, 19.423042]
[-79.857819, 19.423042]
[-79.828667, 19.423042]
[-79.799522, 19.423042]
[-79.77037, 19.423042]
[-79.741219, 19.423042]
[-79.712067, 19.423042]
[-79.682915, 19.423042]
[-79.65377, 19.423042]
[-79.624619, 19.423042]
[-79.595467, 19.423042]
[-79.566315, 19.423042]
[-79.537163, 19.423042]
[-79.508018, 19.423042]
[-79.478867, 19.423042]
[-79.449715, 19.423042]
[-79.420563, 19.423042]
[-79.391411, 19.423042]
[-79.362267, 19.423042]
[-79.333115, 19.423042]
[-79.303963, 19.423042]
[-79.274811, 19.423042]
[-79.245659, 19.423042]
[-79.216515, 19.423042]
[-79.187363, 19.423042]
[-79.158211, 19.423042]
[-79.129059, 19.423042]
[-79.099907, 19.423042]
[-79.070763, 19.423042]
[-79.041611, 19.423042]
[-79.012459, 19.423042]
[-78.983307, 19.423042]
[-78.954163, 19.423042]
[-78.925011, 19.423042]
[-78.895859, 19.423042]
[-78.866707, 19.423042]
[-78.837555, 19.423042]
[-78.808411, 19.423042]
[-78.779259, 19.423042]
[-78.750107, 19.423042]
[-78.720955, 19.423042]
[-78.691803, 19.423042]
[-78.662659, 19.423042]
[-78.633507, 19.423042]
[-78.604355, 19.423042]
[-78.575203, 19.423042]
[-78.546051, 19.423042]
[-78.516907, 19.423042]
[-78.487755, 19.423042]
[-78.458603, 19.423042]
[-78.429451, 19.423042]
[-78.400299, 19.423042]
[-78.371155, 19.423042]
[-78.342003, 19.423042]
[-78.312851, 19.423042]
[-78.283699, 19.423042]
[-78.254547, 19.423042]
[-78.225403, 19.423042]
[-78.196251, 19.423042]
[-78.167099, 19.423042]
[-78.137947, 19.423042]
[-78.108795, 19.423042]
[-78.079651, 19.423042]
[-78.050499, 19.423042]
[-78.021347, 19.423042]
[-77.992195, 19.423042]
[-77.963043, 19.423042]
[-77.933899, 19.423042]
[-77.904747, 19.423042]
[-77.875595, 19.423042]
[-77.846443, 19.423042]
[-77.817291, 19.423042]
[-77.788147, 19.423042]
[-77.758995, 19.423042]
[-77.729843, 19.423042]
[-77.700691, 19.423042]
[-77.671539, 19.423042]
[-77.642395, 19.423042]
[-77.613243, 19.423042]
[-77.584091, 19.423042]
[-77.554939, 19.423042]
[-77.525795, 19.423042]
[-77.496643, 19.423042]
[-77.467491, 19.423042]
[-77.438339, 19.423042]
[-77.409187, 19.423042]
[-77.380043, 19.423042]
[-77.350891, 19.423042]
[-77.321739, 19.423042]
[-77.292587, 19.423042]
[-77.263435, 19.423042]
[-77.234291, 19.423042]
[-77.205139, 19.423042]
[-77.175987, 19.423042]
[-77.146835, 19.423042]
[-77.117683, 19.423042]
[-77.088539, 19.423042]
[-77.059387, 19.423042]
[-77.030235, 19.423042]
[-77.001083, 19.423042]
[-76.971931, 19.423042]
[-76.942787, 19.423042]
[-76.913635, 19.423042]
[-76.884483, 19.423042]
[-76.855331, 19.423042]
[-76.82618, 19.423042]
[-76.797035, 19.423042]
[-76.767883, 19.423042]
[-76.738731, 19.423042]
[-76.709579, 19.423042]
[-76.680428, 19.423042]
[-76.651283, 19.423042]
[-76.622131, 19.423042]
[-76.592979, 19.423042]
[-76.563828, 19.423042]
[-76.534676, 19.423042]
[-76.505531, 19.423042]
[-76.476379, 19.423042]
[-76.447227, 19.423042]
[-76.418076, 19.423042]
[-76.388924, 19.423042]
[-76.359779, 19.423042]
[-76.330627, 19.423042]
[-76.301476, 19.423042]
[-76.272324, 19.423042]
[-76.243179, 19.423042]
[-76.214027, 19.423042]
[-76.184875, 19.423042]
[-76.155724, 19.423042]
[-76.126572, 19.423042]
[-76.097427, 19.423042]
[-76.068275, 19.423042]
[-76.039124, 19.423042]
[-76.009972, 19.423042]
[-75.98082, 19.423042]
[-75.951675, 19.423042]
[-75.922523, 19.423042]
[-75.893372, 19.423042]
[-75.86422, 19.423042]
[-75.835068, 19.423042]
[-75.805923, 19.423042]
[-75.776772, 19.423042]
[-75.74762, 19.423042]
[-75.718468, 19.423042]
[-75.689316, 19.423042]
[-75.660172, 19.423042]
[-75.63102, 19.423042]
[-75.601868, 19.423042]
[-75.572716, 19.423042]
[-75.543564, 19.423042]
[-75.51442, 19.423042]
[-75.485268, 19.423042]
[-75.456116, 19.423042]
[-75.426964, 19.423042]
[-75.397812, 19.423042]
[-75.368668, 19.423042]
[-75.339516, 19.423042]
[-75.310364, 19.423042]
[-75.281212, 19.423042]
[-75.25206, 19.423042]
[-75.222916, 19.423042]
[-75.193764, 19.423042]
[-75.164612, 19.423042]
[-75.13546, 19.423042]
[-75.106308, 19.423042]
[-75.077164, 19.423042]
[-75.048012, 19.423042]
[-75.01886, 19.423042]
[-74.989708, 19.423042]
[-74.960556, 19.423042]
[-74.931412, 19.423042]
[-74.90226, 19.423042]
[-74.873108, 19.423042]
[-74.843956, 19.423042]
[-74.814804, 19.423042]
[-74.78566, 19.423042]
[-74.756508, 19.423042]
[-74.727356, 19.423042]
[-74.698204, 19.423042]
[-74.66906, 19.423042]
[-74.639908, 19.423042]
[-74.610756, 19.423042]
[-74.581604, 19.423042]
[-74.552452, 19.423042]
[-74.523308, 19.423042]
[-74.494156, 19.423042]
[-74.465004, 19.423042]
[-74.435852, 19.423042]
[-74.4067, 19.423042]
[-74.377556, 19.423042]
[-74.348404, 19.423042]
[-74.319252, 19.423042]
[-74.2901, 19.423042]
[-74.260948, 19.423042]
[-74.231804, 19.423042]
[-74.202652, 19.423042]
[-74.1735, 19.423042]
[-74.144348, 19.423042]
[-74.115196, 19.423042]
[-74.086052, 19.423042]
[-74.0569, 19.423042]
[-74.027748, 19.423042]
[-73.998596, 19.423042]
[-73.969444, 19.423042]
[-73.9403, 19.423042]
[-73.911148, 19.423042]
[-73.881996, 19.423042]
[-73.852844, 19.423042]
[-73.823692, 19.423042]
[-73.794548, 19.423042]
[-73.765396, 19.423042]
[-85.717041, 19.450523]
[-85.687889, 19.450523]
[-85.658745, 19.450523]
[-85.629593, 19.450523]
[-85.600441, 19.450523]
[-85.571289, 19.450523]
[-85.542137, 19.450523]
[-85.512993, 19.450523]
[-85.483841, 19.450523]
[-85.454689, 19.450523]
[-85.425537, 19.450523]
[-85.396385, 19.450523]
[-85.367241, 19.450523]
[-85.338089, 19.450523]
[-85.308937, 19.450523]
[-85.279785, 19.450523]
[-85.250633, 19.450523]
[-85.221489, 19.450523]
[-85.192337, 19.450523]
[-85.163185, 19.450523]
[-85.134033, 19.450523]
[-85.104881, 19.450523]
[-85.075737, 19.450523]
[-85.046585, 19.450523]
[-85.017433, 19.450523]
[-84.988281, 19.450523]
[-84.959129, 19.450523]
[-84.929985, 19.450523]
[-84.900833, 19.450523]
[-84.871681, 19.450523]
[-84.842529, 19.450523]
[-84.813377, 19.450523]
[-84.784233, 19.450523]
[-84.755081, 19.450523]
[-84.725929, 19.450523]
[-84.696777, 19.450523]
[-84.667633, 19.450523]
[-84.638481, 19.450523]
[-84.609329, 19.450523]
[-84.580177, 19.450523]
[-84.551025, 19.450523]
[-84.521881, 19.450523]
[-84.492729, 19.450523]
[-84.463577, 19.450523]
[-84.434425, 19.450523]
[-84.405273, 19.450523]
[-84.376129, 19.450523]
[-84.346977, 19.450523]
[-84.317825, 19.450523]
[-84.288673, 19.450523]
[-84.259521, 19.450523]
[-84.230377, 19.450523]
[-84.201225, 19.450523]
[-84.172073, 19.450523]
[-84.142921, 19.450523]
[-84.11377, 19.450523]
[-84.084625, 19.450523]
[-84.055473, 19.450523]
[-84.026321, 19.450523]
[-83.997169, 19.450523]
[-83.968018, 19.450523]
[-83.938873, 19.450523]
[-83.909721, 19.450523]
[-83.880569, 19.450523]
[-83.851418, 19.450523]
[-83.822266, 19.450523]
[-83.793121, 19.450523]
[-83.763969, 19.450523]
[-83.734818, 19.450523]
[-83.705666, 19.450523]
[-83.676514, 19.450523]
[-83.647369, 19.450523]
[-83.618217, 19.450523]
[-83.589066, 19.450523]
[-83.559914, 19.450523]
[-83.530762, 19.450523]
[-83.501617, 19.450523]
[-83.472466, 19.450523]
[-83.443314, 19.450523]
[-83.414162, 19.450523]
[-83.38501, 19.450523]
[-83.355865, 19.450523]
[-83.326714, 19.450523]
[-83.297562, 19.450523]
[-83.26841, 19.450523]
[-83.239258, 19.450523]
[-83.210114, 19.450523]
[-83.180962, 19.450523]
[-83.15181, 19.450523]
[-83.122658, 19.450523]
[-83.093513, 19.450523]
[-83.064362, 19.450523]
[-83.03521, 19.450523]
[-83.006058, 19.450523]
[-82.976906, 19.450523]
[-82.947762, 19.450523]
[-82.91861, 19.450523]
[-82.889458, 19.450523]
[-82.860306, 19.450523]
[-82.831154, 19.450523]
[-82.80201, 19.450523]
[-82.772858, 19.450523]
[-82.743706, 19.450523]
[-82.714554, 19.450523]
[-82.685402, 19.450523]
[-82.656258, 19.450523]
[-82.627106, 19.450523]
[-82.597954, 19.450523]
[-82.568802, 19.450523]
[-82.53965, 19.450523]
[-82.510506, 19.450523]
[-82.481354, 19.450523]
[-82.452202, 19.450523]
[-82.42305, 19.450523]
[-82.393898, 19.450523]
[-82.364754, 19.450523]
[-82.335602, 19.450523]
[-82.30645, 19.450523]
[-82.277298, 19.450523]
[-82.248146, 19.450523]
[-82.219002, 19.450523]
[-82.18985, 19.450523]
[-82.160698, 19.450523]
[-82.131546, 19.450523]
[-82.102394, 19.450523]
[-82.07325, 19.450523]
[-82.044098, 19.450523]
[-82.014946, 19.450523]
[-81.985794, 19.450523]
[-81.956642, 19.450523]
[-81.927498, 19.450523]
[-81.898346, 19.450523]
[-81.869194, 19.450523]
[-81.840042, 19.450523]
[-81.810898, 19.450523]
[-81.781746, 19.450523]
[-81.752594, 19.450523]
[-81.723442, 19.450523]
[-81.69429, 19.450523]
[-81.665146, 19.450523]
[-81.635994, 19.450523]
[-81.606842, 19.450523]
[-81.57769, 19.450523]
[-81.548538, 19.450523]
[-81.519394, 19.450523]
[-81.490242, 19.450523]
[-81.46109, 19.450523]
[-81.431938, 19.450523]
[-81.402786, 19.450523]
[-81.373642, 19.450523]
[-81.34449, 19.450523]
[-81.315338, 19.450523]
[-81.286186, 19.450523]
[-81.257034, 19.450523]
[-81.22789, 19.450523]
[-81.198738, 19.450523]
[-81.169586, 19.450523]
[-81.140434, 19.450523]
[-81.111282, 19.450523]
[-81.082138, 19.450523]
[-81.052986, 19.450523]
[-81.023834, 19.450523]
[-80.994682, 19.450523]
[-80.96553, 19.450523]
[-80.936386, 19.450523]
[-80.907234, 19.450523]
[-80.878082, 19.450523]
[-80.84893, 19.450523]
[-80.819778, 19.450523]
[-80.790634, 19.450523]
[-80.761482, 19.450523]
[-80.73233, 19.450523]
[-80.703178, 19.450523]
[-80.674026, 19.450523]
[-80.644882, 19.450523]
[-80.61573, 19.450523]
[-80.586578, 19.450523]
[-80.557426, 19.450523]
[-80.528275, 19.450523]
[-80.49913, 19.450523]
[-80.469978, 19.450523]
[-80.440826, 19.450523]
[-80.411674, 19.450523]
[-80.38253, 19.450523]
[-80.353378, 19.450523]
[-80.324226, 19.450523]
[-80.295074, 19.450523]
[-80.265923, 19.450523]
[-80.236778, 19.450523]
[-80.207626, 19.450523]
[-80.178474, 19.450523]
[-80.149323, 19.450523]
[-80.120171, 19.450523]
[-80.091026, 19.450523]
[-80.061874, 19.450523]
[-80.032722, 19.450523]
[-80.003571, 19.450523]
[-79.974419, 19.450523]
[-79.945274, 19.450523]
[-79.916122, 19.450523]
[-79.886971, 19.450523]
[-79.857819, 19.450523]
[-79.828667, 19.450523]
[-79.799522, 19.450523]
[-79.77037, 19.450523]
[-79.741219, 19.450523]
[-79.712067, 19.450523]
[-79.682915, 19.450523]
[-79.65377, 19.450523]
[-79.624619, 19.450523]
[-79.595467, 19.450523]
[-79.566315, 19.450523]
[-79.537163, 19.450523]
[-79.508018, 19.450523]
[-79.478867, 19.450523]
[-79.449715, 19.450523]
[-79.420563, 19.450523]
[-79.391411, 19.450523]
[-79.362267, 19.450523]
[-79.333115, 19.450523]
[-79.303963, 19.450523]
[-79.274811, 19.450523]
[-79.245659, 19.450523]
[-79.216515, 19.450523]
[-79.187363, 19.450523]
[-79.158211, 19.450523]
[-79.129059, 19.450523]
[-79.099907, 19.450523]
[-79.070763, 19.450523]
[-79.041611, 19.450523]
[-79.012459, 19.450523]
[-78.983307, 19.450523]
[-78.954163, 19.450523]
[-78.925011, 19.450523]
[-78.895859, 19.450523]
[-78.866707, 19.450523]
[-78.837555, 19.450523]
[-78.808411, 19.450523]
[-78.779259, 19.450523]
[-78.750107, 19.450523]
